"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production","cytokine_mediated_signaling_pathway","defence_response_to_other_organism","leukocyte_proliferation"
"GO:0061640","GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis",73,0.614407586805265,1.5429404021486,0.000838191491778824,0.0213978313686965,0.0192342889692404,1539,"tags=29%, list=13%, signal=25%","ENSG00000138175/ENSG00000096093/ENSG00000137807/ENSG00000164114/ENSG00000178999/ENSG00000136108/ENSG00000161800/ENSG00000166851/ENSG00000168385/ENSG00000149503/ENSG00000090889/ENSG00000117632/ENSG00000138182/ENSG00000133026/ENSG00000122966/ENSG00000255346/ENSG00000011426/ENSG00000086065/ENSG00000114346/ENSG00000112984/ENSG00000140463","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002369","GO:0002369","GO:0002369","T cell cytokine production",15,-0.699522994863931,-1.95175837853919,0.00103110970218573,0.0254736364673626,0.0228979879534624,1180,"tags=53%, list=10%, signal=48%","ENSG00000122122/ENSG00000130529/ENSG00000101665/ENSG00000107485/ENSG00000073861/ENSG00000125538/ENSG00000115604/ENSG00000134321","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0060249","GO:0060249","GO:0060249","anatomical structure homeostasis",322,0.493180798881376,1.29674249822157,0.00105953587803204,0.0260558341382098,0.0234213194091292,2279,"tags=30%, list=19%, signal=24%","ENSG00000012223/ENSG00000161594/ENSG00000160801/ENSG00000182040/ENSG00000113083/ENSG00000179941/ENSG00000277157/ENSG00000181085/ENSG00000166603/ENSG00000135338/ENSG00000004468/ENSG00000111554/ENSG00000175305/ENSG00000107130/ENSG00000185053/ENSG00000119715/ENSG00000173226/ENSG00000117650/ENSG00000163501/ENSG00000146648/ENSG00000152556/ENSG00000149925/ENSG00000051180/ENSG00000138375/ENSG00000178999/ENSG00000107736/ENSG00000198691/ENSG00000157087/ENSG00000111837/ENSG00000095397/ENSG00000100479/ENSG00000117748/ENSG00000151414/ENSG00000197837/ENSG00000125863/ENSG00000146143/ENSG00000101868/ENSG00000166086/ENSG00000174371/ENSG00000132646/ENSG00000054598/ENSG00000007062/ENSG00000150275/ENSG00000163347/ENSG00000160957/ENSG00000133119/ENSG00000020129/ENSG00000086300/ENSG00000129221/ENSG00000139323/ENSG00000147601/ENSG00000180376/ENSG00000132383/ENSG00000143799/ENSG00000058453/ENSG00000139219/ENSG00000152413/ENSG00000196632/ENSG00000163918/ENSG00000119401/ENSG00000140463/ENSG00000035928/ENSG00000147596/ENSG00000049541/ENSG00000187555/ENSG00000188613/ENSG00000144452/ENSG00000116745/ENSG00000144034/ENSG00000023734/ENSG00000138376/ENSG00000174953/ENSG00000196569/ENSG00000138311/ENSG00000080824/ENSG00000166848/ENSG00000110958/ENSG00000143195/ENSG00000188786/ENSG00000062822/ENSG00000198924/ENSG00000168496/ENSG00000109534/ENSG00000100823/ENSG00000163646/ENSG00000140464/ENSG00000111445/ENSG00000115350/ENSG00000118655/ENSG00000113522/ENSG00000065675/ENSG00000118523/ENSG00000163914/ENSG00000181004/ENSG00000183638","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031503","GO:0031503","GO:0031503","protein-containing complex localization",225,0.516567905963222,1.35759707049223,0.00107688524328728,0.0263615606815666,0.0236961338321036,2626,"tags=30%, list=22%, signal=24%","ENSG00000079974/ENSG00000213123/ENSG00000138175/ENSG00000100360/ENSG00000166342/ENSG00000135338/ENSG00000157349/ENSG00000128581/ENSG00000138002/ENSG00000163913/ENSG00000126870/ENSG00000118965/ENSG00000187535/ENSG00000166862/ENSG00000141577/ENSG00000169760/ENSG00000032742/ENSG00000155974/ENSG00000177602/ENSG00000119650/ENSG00000101350/ENSG00000111837/ENSG00000204104/ENSG00000123607/ENSG00000142408/ENSG00000154240/ENSG00000089685/ENSG00000131437/ENSG00000114446/ENSG00000093000/ENSG00000156313/ENSG00000187240/ENSG00000147601/ENSG00000102900/ENSG00000117155/ENSG00000112144/ENSG00000105948/ENSG00000196659/ENSG00000122970/ENSG00000171723/ENSG00000150672/ENSG00000264364/ENSG00000205937/ENSG00000179051/ENSG00000119333/ENSG00000151247/ENSG00000084731/ENSG00000204899/ENSG00000075188/ENSG00000082898/ENSG00000108559/ENSG00000138036/ENSG00000183098/ENSG00000058804/ENSG00000163002/ENSG00000181004/ENSG00000051596/ENSG00000184575/ENSG00000108349/ENSG00000101052/ENSG00000118096/ENSG00000181163/ENSG00000167461/ENSG00000075945/ENSG00000006740/ENSG00000179044/ENSG00000165271/ENSG00000088986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045655","GO:0045655","GO:0045655","regulation of monocyte differentiation",16,-0.68365152588941,-2.00055897937874,0.00110290510476766,0.0268757921211792,0.0241583711465376,2186,"tags=62%, list=18%, signal=51%","ENSG00000119714/ENSG00000177606/ENSG00000010610/ENSG00000130584/ENSG00000185650/ENSG00000182511/ENSG00000168918/ENSG00000019582/ENSG00000132703/ENSG00000164935","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007288","GO:0007288","GO:0007288","sperm axoneme assembly",12,0.836971587482875,1.67196625334748,0.00121704662030811,0.0289981641398745,0.0260661493696867,741,"tags=75%, list=6%, signal=70%","ENSG00000181378/ENSG00000144451/ENSG00000141933/ENSG00000197748/ENSG00000118690/ENSG00000272514/ENSG00000160401/ENSG00000141577/ENSG00000100078","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032465","GO:0032465","GO:0032465","regulation of cytokinesis",63,0.627831578371216,1.56702633263773,0.00128891055675874,0.0304398656157869,0.0273620798926108,1539,"tags=33%, list=13%, signal=29%","ENSG00000165891/ENSG00000212916/ENSG00000137807/ENSG00000164114/ENSG00000198901/ENSG00000178999/ENSG00000142731/ENSG00000149295/ENSG00000101350/ENSG00000087586/ENSG00000161800/ENSG00000166851/ENSG00000149503/ENSG00000118193/ENSG00000138182/ENSG00000122966/ENSG00000129173/ENSG00000103540/ENSG00000114346/ENSG00000112984/ENSG00000140463","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060632","GO:0060632","GO:0060632","regulation of microtubule-based movement",32,0.712826278296599,1.67267676783717,0.0013029994307673,0.0306318620980058,0.027534663541694,1606,"tags=44%, list=14%, signal=38%","ENSG00000169126/ENSG00000154099/ENSG00000213123/ENSG00000141519/ENSG00000197748/ENSG00000272514/ENSG00000284862/ENSG00000123607/ENSG00000125863/ENSG00000159079/ENSG00000154429/ENSG00000163462/ENSG00000140463/ENSG00000147596","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030449","GO:0030449","GO:0030449","regulation of complement activation",23,0.751342480603906,1.67178109484266,0.00130846790159361,0.0306318620980058,0.027534663541694,547,"tags=35%, list=5%, signal=33%","ENSG00000080618/ENSG00000157131/ENSG00000113600/ENSG00000021852/ENSG00000176919/ENSG00000106804/ENSG00000125730/ENSG00000149131","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031532","GO:0031532","GO:0031532","actin cytoskeleton reorganization",91,-0.353195551445673,-1.42830211649064,0.00134873198868604,0.0314371834406342,0.0282585585547125,1668,"tags=31%, list=14%, signal=27%","ENSG00000005108/ENSG00000198087/ENSG00000158769/ENSG00000158856/ENSG00000035720/ENSG00000111859/ENSG00000180353/ENSG00000079337/ENSG00000115956/ENSG00000140285/ENSG00000112137/ENSG00000182578/ENSG00000120899/ENSG00000138964/ENSG00000170989/ENSG00000188677/ENSG00000182511/ENSG00000130755/ENSG00000144229/ENSG00000100345/ENSG00000164877/ENSG00000101336/ENSG00000140030/ENSG00000158321/ENSG00000100558/ENSG00000185652/ENSG00000154310/ENSG00000108342","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050930","GO:0050930","GO:0050930","induction of positive chemotaxis",12,-0.740508197263013,-1.96478167368369,0.00135967485548987,0.0315550515163687,0.0283645089470613,2196,"tags=58%, list=19%, signal=48%","ENSG00000070193/ENSG00000165197/ENSG00000171951/ENSG00000107562/ENSG00000117407/ENSG00000185652/ENSG00000204305","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006801","GO:0006801","GO:0006801","superoxide metabolic process",40,-0.490553787003647,-1.75638754502658,0.00151743200519459,0.0347647563241377,0.0312496793512409,988,"tags=38%, list=8%, signal=34%","ENSG00000165025/ENSG00000160255/ENSG00000114353/ENSG00000116044/ENSG00000108839/ENSG00000228716/ENSG00000124126/ENSG00000174004/ENSG00000163377/ENSG00000100365/ENSG00000051523/ENSG00000165168/ENSG00000158517/ENSG00000116701/ENSG00000196408","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0021591","GO:0021591","GO:0021591","ventricular system development",23,0.747581672623047,1.66341307646749,0.00156799330573239,0.0356774946441866,0.0320701303725908,735,"tags=35%, list=6%, signal=33%","ENSG00000169126/ENSG00000112981/ENSG00000039139/ENSG00000166171/ENSG00000165115/ENSG00000196092/ENSG00000103494/ENSG00000117724","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050856","GO:0050856","GO:0050856","regulation of T cell receptor signaling pathway",20,-0.639382166745623,-1.92888595534868,0.00157058174520202,0.0356774946441866,0.0320701303725908,3102,"tags=70%, list=26%, signal=52%","ENSG00000105287/ENSG00000173039/ENSG00000135870/ENSG00000149273/ENSG00000172175/ENSG00000177425/ENSG00000131981/ENSG00000196839/ENSG00000111679/ENSG00000183918/ENSG00000101082/ENSG00000104783/ENSG00000150637/ENSG00000198286","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"GO:0035025","GO:0035025","GO:0035025","positive regulation of Rho protein signal transduction",27,-0.559128246949308,-1.82627713548726,0.00162236160335928,0.036239502315038,0.0325753132463982,3319,"tags=67%, list=28%, signal=48%","ENSG00000125245/ENSG00000147145/ENSG00000164220/ENSG00000136238/ENSG00000164251/ENSG00000163947/ENSG00000169855/ENSG00000135898/ENSG00000178623/ENSG00000158769/ENSG00000275342/ENSG00000040608/ENSG00000078589/ENSG00000198121/ENSG00000204882/ENSG00000139679/ENSG00000140030/ENSG00000182162","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1900744","GO:1900744","GO:1900744","regulation of p38MAPK cascade",32,-0.527127751930489,-1.7570721710281,0.00169124197720417,0.0373126210216458,0.0335399285359358,1413,"tags=38%, list=12%, signal=33%","ENSG00000125845/ENSG00000197442/ENSG00000120129/ENSG00000198909/ENSG00000081913/ENSG00000158125/ENSG00000164107/ENSG00000066336/ENSG00000204305/ENSG00000158517/ENSG00000125538/ENSG00000164620","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007605","GO:0007605","GO:0007605","sensory perception of sound",98,0.575226073455567,1.46902040344235,0.00169128276595037,0.0373126210216458,0.0335399285359358,1956,"tags=34%, list=17%, signal=28%","ENSG00000178602/ENSG00000182040/ENSG00000187848/ENSG00000129355/ENSG00000060718/ENSG00000186862/ENSG00000095777/ENSG00000108821/ENSG00000184154/ENSG00000107736/ENSG00000157087/ENSG00000186297/ENSG00000095397/ENSG00000169031/ENSG00000125863/ENSG00000175894/ENSG00000089685/ENSG00000160460/ENSG00000150275/ENSG00000108684/ENSG00000109501/ENSG00000104313/ENSG00000139219/ENSG00000167210/ENSG00000145864/ENSG00000187017/ENSG00000157388/ENSG00000196586/ENSG00000083782/ENSG00000100473/ENSG00000242866/ENSG00000196767/ENSG00000117013","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071174","GO:0071174","GO:0071174","mitotic spindle checkpoint",27,0.712344471019952,1.63196550888745,0.0019923459531028,0.0427238666183365,0.0384040411507564,1460,"tags=44%, list=12%, signal=39%","ENSG00000080986/ENSG00000124688/ENSG00000112742/ENSG00000178999/ENSG00000117724/ENSG00000166851/ENSG00000040275/ENSG00000169679/ENSG00000164109/ENSG00000134057/ENSG00000178295/ENSG00000154473","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1904029","GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity",71,0.590240540411309,1.48508797157578,0.00204057494150515,0.0434356891034508,0.0390438910092574,1213,"tags=25%, list=10%, signal=23%","ENSG00000133101/ENSG00000163806/ENSG00000185551/ENSG00000129355/ENSG00000175305/ENSG00000135083/ENSG00000157456/ENSG00000176749/ENSG00000146648/ENSG00000162063/ENSG00000127564/ENSG00000145386/ENSG00000166851/ENSG00000152669/ENSG00000107443/ENSG00000134057/ENSG00000084764/ENSG00000147082","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030322","GO:0030322","GO:0030322","stabilization of membrane potential",13,-0.717300771171662,-1.92803580418348,0.002052273452251,0.0434356891034508,0.0390438910092574,2284,"tags=62%, list=19%, signal=50%","ENSG00000100433/ENSG00000164626/ENSG00000182450/ENSG00000124249/ENSG00000135750/ENSG00000095981/ENSG00000104783/ENSG00000082482","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0003016","GO:0003016","GO:0003016","respiratory system process",26,0.720899219060268,1.64054124085773,0.00205794908268541,0.0434356891034508,0.0390438910092574,1568,"tags=38%, list=13%, signal=33%","ENSG00000144451/ENSG00000114854/ENSG00000197748/ENSG00000018625/ENSG00000171551/ENSG00000169760/ENSG00000169992/ENSG00000100271/ENSG00000148824/ENSG00000105649","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090068","GO:0090068","GO:0090068","positive regulation of cell cycle process",201,0.520017162372594,1.36344387945607,0.00220360501533672,0.0459670291331524,0.0413192863412309,2092,"tags=28%, list=18%, signal=23%","ENSG00000138798/ENSG00000173769/ENSG00000137090/ENSG00000181085/ENSG00000165891/ENSG00000212916/ENSG00000137807/ENSG00000080986/ENSG00000143476/ENSG00000124688/ENSG00000176749/ENSG00000170312/ENSG00000146648/ENSG00000146670/ENSG00000178999/ENSG00000161692/ENSG00000142731/ENSG00000149295/ENSG00000101350/ENSG00000087586/ENSG00000107831/ENSG00000161800/ENSG00000097046/ENSG00000075218/ENSG00000112029/ENSG00000118193/ENSG00000126787/ENSG00000138182/ENSG00000013573/ENSG00000132646/ENSG00000122966/ENSG00000175063/ENSG00000151849/ENSG00000164109/ENSG00000129173/ENSG00000134057/ENSG00000176170/ENSG00000135679/ENSG00000114346/ENSG00000133302/ENSG00000178295/ENSG00000053900/ENSG00000119906/ENSG00000082014/ENSG00000106462/ENSG00000179051/ENSG00000116717/ENSG00000160683/ENSG00000004897/ENSG00000135046/ENSG00000205250/ENSG00000168496/ENSG00000100823/ENSG00000145632/ENSG00000198176/ENSG00000140464","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0019835","GO:0019835","GO:0019835","cytolysis",13,0.80515008704091,1.63410273512589,0.00228218920447163,0.0474217687022186,0.0426269366710367,199,"tags=38%, list=2%, signal=38%","ENSG00000157131/ENSG00000113600/ENSG00000021852/ENSG00000176919/ENSG00000106804","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001895","GO:0001895","GO:0001895","retina homeostasis",47,0.640713490731895,1.55730381721265,0.00234426065461354,0.0481516527562573,0.0432830218867545,1671,"tags=43%, list=14%, signal=37%","ENSG00000012223/ENSG00000182040/ENSG00000179941/ENSG00000135338/ENSG00000111554/ENSG00000119715/ENSG00000173226/ENSG00000107736/ENSG00000198691/ENSG00000111837/ENSG00000095397/ENSG00000125863/ENSG00000007062/ENSG00000150275/ENSG00000129221/ENSG00000139323/ENSG00000180376/ENSG00000058453/ENSG00000140463/ENSG00000116745","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002320","GO:0002320","GO:0002320","lymphoid progenitor cell differentiation",16,-0.654415514805082,-1.91500608835012,0.00238886869064626,0.0488806299639488,0.0439382919476841,1965,"tags=44%, list=17%, signal=37%","ENSG00000126804/ENSG00000197921/ENSG00000156127/ENSG00000107485/ENSG00000164690/ENSG00000114315/ENSG00000066336","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048536","GO:0048536","GO:0048536","spleen development",22,-0.634100412550665,-1.9508492641409,0.0023984591925946,0.048890265138782,0.0439469529065363,2748,"tags=59%, list=23%, signal=45%","ENSG00000008083/ENSG00000118526/ENSG00000135870/ENSG00000070193/ENSG00000162775/ENSG00000119919/ENSG00000168040/ENSG00000079112/ENSG00000069399/ENSG00000129465/ENSG00000169856/ENSG00000109705/ENSG00000147883","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
