"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production","cytokine_mediated_signaling_pathway","defence_response_to_other_organism","leukocyte_proliferation"
"GO:0042743","GO:0042743","GO:0042743","hydrogen peroxide metabolic process",30,0.626179310900889,1.90150283994963,0.00183048661472665,0.038397148635972,0.033942397826015,361,"tags=13%, list=3%, signal=13%","ENSG00000213931/ENSG00000244734/ENSG00000188536/ENSG00000167419","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007600","GO:0007600","GO:0007600","sensory perception",305,-0.413427074975577,-1.42334109876336,0.0018940520127479,0.0394737245095775,0.0348940717885335,2069,"tags=28%, list=18%, signal=23%","ENSG00000115380/ENSG00000122733/ENSG00000104321/ENSG00000183638/ENSG00000075891/ENSG00000126001/ENSG00000179002/ENSG00000146469/ENSG00000074621/ENSG00000092200/ENSG00000006128/ENSG00000079841/ENSG00000156194/ENSG00000065154/ENSG00000187094/ENSG00000147684/ENSG00000180245/ENSG00000149972/ENSG00000179603/ENSG00000163485/ENSG00000071127/ENSG00000176842/ENSG00000109991/ENSG00000164418/ENSG00000161681/ENSG00000160716/ENSG00000107736/ENSG00000108370/ENSG00000145476/ENSG00000109047/ENSG00000249242/ENSG00000105649/ENSG00000099800/ENSG00000112599/ENSG00000233276/ENSG00000112319/ENSG00000157087/ENSG00000130711/ENSG00000132932/ENSG00000170289/ENSG00000116745/ENSG00000104237/ENSG00000135218/ENSG00000198400/ENSG00000163499/ENSG00000081148/ENSG00000180376/ENSG00000162496/ENSG00000007372/ENSG00000163093/ENSG00000182450/ENSG00000113966/ENSG00000113302/ENSG00000129221/ENSG00000134160/ENSG00000083067/ENSG00000198515/ENSG00000070985/ENSG00000184154/ENSG00000184058/ENSG00000112041/ENSG00000141433/ENSG00000165533/ENSG00000112706/ENSG00000167210/ENSG00000099204/ENSG00000163421/ENSG00000105464/ENSG00000100053/ENSG00000144191/ENSG00000129355/ENSG00000120068/ENSG00000101204/ENSG00000102104/ENSG00000186862/ENSG00000060718/ENSG00000277481/ENSG00000105707/ENSG00000095777/ENSG00000106536/ENSG00000173302/ENSG00000089685/ENSG00000095397/ENSG00000116703/ENSG00000086717","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006897","GO:0006897","GO:0006897","endocytosis",394,0.292055423534815,1.29026864422638,0.00190394857421406,0.0394737245095775,0.0348940717885335,2259,"tags=29%, list=20%, signal=24%","ENSG00000211899/ENSG00000012124/ENSG00000244734/ENSG00000130643/ENSG00000188536/ENSG00000007908/ENSG00000019169/ENSG00000137801/ENSG00000115232/ENSG00000185652/ENSG00000107611/ENSG00000116675/ENSG00000175471/ENSG00000188906/ENSG00000120500/ENSG00000153071/ENSG00000136717/ENSG00000144366/ENSG00000134243/ENSG00000167601/ENSG00000158270/ENSG00000104140/ENSG00000166126/ENSG00000170835/ENSG00000166923/ENSG00000168079/ENSG00000166311/ENSG00000135047/ENSG00000205302/ENSG00000163956/ENSG00000137478/ENSG00000138760/ENSG00000168077/ENSG00000110651/ENSG00000131238/ENSG00000163219/ENSG00000129048/ENSG00000115234/ENSG00000165025/ENSG00000074317/ENSG00000070718/ENSG00000047249/ENSG00000136933/ENSG00000164690/ENSG00000197081/ENSG00000122679/ENSG00000119522/ENSG00000136878/ENSG00000103197/ENSG00000070371/ENSG00000114738/ENSG00000080824/ENSG00000138246/ENSG00000169891/ENSG00000171365/ENSG00000105290/ENSG00000141458/ENSG00000155511/ENSG00000183020/ENSG00000136960/ENSG00000197594/ENSG00000145794/ENSG00000187391/ENSG00000025434/ENSG00000152672/ENSG00000123384/ENSG00000103319/ENSG00000131374/ENSG00000072274/ENSG00000041353/ENSG00000185722/ENSG00000116574/ENSG00000109103/ENSG00000196586/ENSG00000024422/ENSG00000122705/ENSG00000163513/ENSG00000214357/ENSG00000204472/ENSG00000128340/ENSG00000188603/ENSG00000140368/ENSG00000137942/ENSG00000028528/ENSG00000196535/ENSG00000168461/ENSG00000144868/ENSG00000169252/ENSG00000051382/ENSG00000011405/ENSG00000105974/ENSG00000125733/ENSG00000182533/ENSG00000079691/ENSG00000134516/ENSG00000171105/ENSG00000177105/ENSG00000069869/ENSG00000080371/ENSG00000113140/ENSG00000105971/ENSG00000079805/ENSG00000164251/ENSG00000077044/ENSG00000054793/ENSG00000092820/ENSG00000173548/ENSG00000177119/ENSG00000099785/ENSG00000179241/ENSG00000158195/ENSG00000011028/ENSG00000110934","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030888","GO:0030888","GO:0030888","regulation of B cell proliferation",34,0.600671190802529,1.92385945254339,0.00198959731534784,0.0407753104973012,0.0360446506978928,773,"tags=32%, list=7%, signal=30%","ENSG00000012124/ENSG00000150455/ENSG00000124762/ENSG00000081189/ENSG00000169508/ENSG00000010671/ENSG00000168918/ENSG00000177425/ENSG00000110651/ENSG00000185950/ENSG00000196950","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"GO:0051216","GO:0051216","GO:0051216","cartilage development",131,0.392580088340971,1.60606521667157,0.00204683910450467,0.0416742442394157,0.036839292169408,1755,"tags=31%, list=15%, signal=27%","ENSG00000182492/ENSG00000197921/ENSG00000112175/ENSG00000142871/ENSG00000005073/ENSG00000159216/ENSG00000081189/ENSG00000105997/ENSG00000171310/ENSG00000143867/ENSG00000124216/ENSG00000111199/ENSG00000182704/ENSG00000154764/ENSG00000111241/ENSG00000166923/ENSG00000114378/ENSG00000128652/ENSG00000186792/ENSG00000165240/ENSG00000116132/ENSG00000178573/ENSG00000111186/ENSG00000106004/ENSG00000272573/ENSG00000159167/ENSG00000110693/ENSG00000152785/ENSG00000156427/ENSG00000153162/ENSG00000116604/ENSG00000172819/ENSG00000090863/ENSG00000136378/ENSG00000118523/ENSG00000138696/ENSG00000143369/ENSG00000163513/ENSG00000198171/ENSG00000106571/ENSG00000139567","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0071397","GO:0071397","GO:0071397","cellular response to cholesterol",13,-0.806856992748383,-1.76866880370493,0.00204904210786434,0.0416742442394157,0.036839292169408,524,"tags=38%, list=5%, signal=37%","ENSG00000081760/ENSG00000006025/ENSG00000167910/ENSG00000122641/ENSG00000112972","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006119","GO:0006119","GO:0006119","oxidative phosphorylation",112,-0.504793132422217,-1.59821577706507,0.00208862594701816,0.0423184098128792,0.0374087231020955,4069,"tags=62%, list=36%, signal=40%","ENSG00000136521/ENSG00000198786/ENSG00000128609/ENSG00000091140/ENSG00000165060/ENSG00000168653/ENSG00000146729/ENSG00000198695/ENSG00000189043/ENSG00000023228/ENSG00000213619/ENSG00000165629/ENSG00000198840/ENSG00000198899/ENSG00000065518/ENSG00000156467/ENSG00000119013/ENSG00000178127/ENSG00000119421/ENSG00000178741/ENSG00000137806/ENSG00000140990/ENSG00000110717/ENSG00000116459/ENSG00000165678/ENSG00000170906/ENSG00000184983/ENSG00000198763/ENSG00000131143/ENSG00000259112/ENSG00000147123/ENSG00000167792/ENSG00000158864/ENSG00000186010/ENSG00000165280/ENSG00000176410/ENSG00000130414/ENSG00000241837/ENSG00000004779/ENSG00000114956/ENSG00000139180/ENSG00000165264/ENSG00000152234/ENSG00000164405/ENSG00000137288/ENSG00000099795/ENSG00000103254/ENSG00000167863/ENSG00000147684/ENSG00000165283/ENSG00000110955/ENSG00000120675/ENSG00000135940/ENSG00000010256/ENSG00000112695/ENSG00000169021/ENSG00000184076/ENSG00000179091/ENSG00000140740/ENSG00000233954/ENSG00000090266/ENSG00000106153/ENSG00000182199/ENSG00000108179/ENSG00000095002/ENSG00000135537/ENSG00000248746/ENSG00000170312/ENSG00000134057","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002691","GO:0002691","GO:0002691","regulation of cellular extravasation",19,0.693178599415612,1.93086519609901,0.00209885946140379,0.042365280222826,0.0374501557125157,1484,"tags=42%, list=13%, signal=37%","ENSG00000007908/ENSG00000115232/ENSG00000170962/ENSG00000110080/ENSG00000171522/ENSG00000130300/ENSG00000107562/ENSG00000151651","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048872","GO:0048872","GO:0048872","homeostasis of number of cells",173,0.360338039641662,1.51673140083478,0.0021782322899075,0.0438021222508092,0.0387202985606035,2098,"tags=31%, list=18%, signal=25%","ENSG00000004939/ENSG00000158578/ENSG00000162367/ENSG00000158856/ENSG00000081189/ENSG00000134954/ENSG00000177628/ENSG00000169508/ENSG00000183018/ENSG00000178467/ENSG00000143479/ENSG00000167601/ENSG00000100292/ENSG00000148400/ENSG00000110719/ENSG00000153208/ENSG00000139370/ENSG00000168918/ENSG00000136603/ENSG00000056586/ENSG00000157514/ENSG00000119919/ENSG00000066336/ENSG00000106004/ENSG00000135046/ENSG00000105612/ENSG00000107798/ENSG00000118689/ENSG00000181104/ENSG00000185811/ENSG00000164587/ENSG00000157404/ENSG00000126603/ENSG00000135905/ENSG00000096968/ENSG00000163430/ENSG00000126353/ENSG00000119457/ENSG00000204103/ENSG00000123143/ENSG00000182774/ENSG00000184588/ENSG00000051382/ENSG00000137154/ENSG00000132842/ENSG00000120279/ENSG00000105372/ENSG00000205213/ENSG00000161048/ENSG00000116016/ENSG00000125735/ENSG00000147324/ENSG00000198286","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045214","GO:0045214","GO:0045214","sarcomere organization",26,-0.694126168731112,-1.75344725942422,0.00221499621766093,0.0443745871470723,0.039226347367368,266,"tags=23%, list=2%, signal=23%","ENSG00000118194/ENSG00000143318/ENSG00000239474/ENSG00000122367/ENSG00000177791/ENSG00000166317","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0018210","GO:0018210","GO:0018210","peptidyl-threonine modification",91,-0.52240083119566,-1.62822578626831,0.00224391706241072,0.0447862401747573,0.0395902413367987,1549,"tags=25%, list=14%, signal=22%","ENSG00000156194/ENSG00000154229/ENSG00000087095/ENSG00000184304/ENSG00000168209/ENSG00000070808/ENSG00000267534/ENSG00000115339/ENSG00000145349/ENSG00000132376/ENSG00000188766/ENSG00000160396/ENSG00000176749/ENSG00000103126/ENSG00000115263/ENSG00000010219/ENSG00000122966/ENSG00000163378/ENSG00000170312/ENSG00000177602/ENSG00000112742/ENSG00000166851/ENSG00000138798","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007281","GO:0007281","GO:0007281","germ cell development",140,-0.478141132966436,-1.55472114602573,0.00230951361130115,0.0458088812212356,0.0404942378695064,1207,"tags=25%, list=11%, signal=23%","ENSG00000144451/ENSG00000047188/ENSG00000141577/ENSG00000134874/ENSG00000177707/ENSG00000110492/ENSG00000088986/ENSG00000198783/ENSG00000164113/ENSG00000143452/ENSG00000168556/ENSG00000198765/ENSG00000163661/ENSG00000161594/ENSG00000095002/ENSG00000136492/ENSG00000137090/ENSG00000112530/ENSG00000100918/ENSG00000158169/ENSG00000104044/ENSG00000188372/ENSG00000001626/ENSG00000137819/ENSG00000112029/ENSG00000112981/ENSG00000100078/ENSG00000160188/ENSG00000174948/ENSG00000087586/ENSG00000101489/ENSG00000256453/ENSG00000141384/ENSG00000017427/ENSG00000134057","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042147","GO:0042147","GO:0042147","retrograde transport, endosome to Golgi",64,0.494968781806551,1.77238357144052,0.00245246677543995,0.0480521786880157,0.0424772730105119,2005,"tags=36%, list=18%, signal=30%","ENSG00000146966/ENSG00000188906/ENSG00000102805/ENSG00000205302/ENSG00000172803/ENSG00000106266/ENSG00000112335/ENSG00000070371/ENSG00000122490/ENSG00000182484/ENSG00000135823/ENSG00000131374/ENSG00000103978/ENSG00000185722/ENSG00000184014/ENSG00000067208/ENSG00000131381/ENSG00000100568/ENSG00000028528/ENSG00000007516/ENSG00000111237/ENSG00000129515/ENSG00000069329","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007077","GO:0007077","GO:0007077","mitotic nuclear envelope disassembly",10,-0.831593739402634,-1.73251809932504,0.00255584745411911,0.0498949928178215,0.0441062879904073,214,"tags=50%, list=2%, signal=49%","ENSG00000154229/ENSG00000170312/ENSG00000157456/ENSG00000166851/ENSG00000134057","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
